user_id,timestamp,group,converted
USR_08603,2026-06-07 12:25:12,control,0
USR_03916,2026-06-07 12:26:27,control,0
USR_07707,2026-06-07 12:26:48,control,0
USR_04339,2026-06-07 12:27:01,treatment,0
USR_12066,2026-06-07 12:27:05,control,0
USR_18921,2026-06-07 12:28:00,treatment,0
USR_12389,2026-06-07 12:28:42,control,0
USR_05318,2026-06-07 12:30:16,treatment,0
USR_01610,2026-06-07 12:32:36,control,0
USR_00665,2026-06-07 12:33:46,control,0
USR_08160,2026-06-07 12:33:50,control,0
USR_12199,2026-06-07 12:34:27,control,1
USR_03757,2026-06-07 12:35:03,treatment,0
USR_16947,2026-06-07 12:35:55,control,0
USR_07597,2026-06-07 12:36:26,control,0
USR_05682,2026-06-07 12:36:40,control,0
USR_07052,2026-06-07 12:38:14,treatment,0
USR_08516,2026-06-07 12:40:12,treatment,0
USR_07389,2026-06-07 12:40:23,control,0
USR_12273,2026-06-07 12:40:52,control,0
USR_03514,2026-06-07 12:42:51,treatment,0
USR_16893,2026-06-07 12:43:15,treatment,0
USR_04188,2026-06-07 12:43:40,treatment,0
USR_15214,2026-06-07 12:44:18,treatment,1
USR_18547,2026-06-07 12:46:00,treatment,0
USR_10650,2026-06-07 12:46:31,treatment,0
USR_13893,2026-06-07 12:49:00,treatment,0
USR_04306,2026-06-07 12:50:14,control,0
USR_01489,2026-06-07 12:52:40,control,0
USR_13813,2026-06-07 12:53:17,treatment,0
USR_11743,2026-06-07 12:53:52,control,0
USR_05221,2026-06-07 12:53:52,treatment,0
USR_10736,2026-06-07 12:54:33,control,0
USR_02033,2026-06-07 12:55:56,treatment,0
USR_12377,2026-06-07 12:56:51,treatment,0
USR_02169,2026-06-07 12:57:48,control,0
USR_01237,2026-06-07 12:58:30,treatment,0
USR_01673,2026-06-07 12:59:05,control,0
USR_14943,2026-06-07 12:59:44,treatment,0
USR_13577,2026-06-07 13:00:42,control,0
USR_04949,2026-06-07 13:01:34,treatment,0
USR_10819,2026-06-07 13:01:54,control,0
USR_07190,2026-06-07 13:01:58,control,0
USR_09517,2026-06-07 13:02:01,control,0
USR_05535,2026-06-07 13:02:40,treatment,0
USR_05210,2026-06-07 13:02:41,control,0
USR_15810,2026-06-07 13:04:29,treatment,0
USR_05091,2026-06-07 13:05:16,treatment,0
USR_18699,2026-06-07 13:06:01,treatment,0
USR_03397,2026-06-07 13:07:22,control,0
USR_07705,2026-06-07 13:08:19,treatment,0
USR_08942,2026-06-07 13:09:34,treatment,0
USR_01674,2026-06-07 13:11:00,control,0
USR_03015,2026-06-07 13:11:48,treatment,0
USR_08936,2026-06-07 13:12:16,treatment,0
USR_05627,2026-06-07 13:13:07,control,0
USR_09754,2026-06-07 13:14:32,control,0
USR_00391,2026-06-07 13:15:26,treatment,0
USR_12804,2026-06-07 13:17:32,treatment,0
USR_18352,2026-06-07 13:19:07,control,0
USR_19476,2026-06-07 13:21:06,treatment,0
USR_16820,2026-06-07 13:22:58,control,0
USR_17948,2026-06-07 13:23:09,treatment,0
USR_11673,2026-06-07 13:29:39,control,0
USR_02024,2026-06-07 13:29:45,treatment,0
USR_08431,2026-06-07 13:29:54,treatment,0
USR_01802,2026-06-07 13:34:36,control,0
USR_01840,2026-06-07 13:34:39,control,0
USR_02632,2026-06-07 13:35:16,treatment,0
USR_02343,2026-06-07 13:35:30,control,0
USR_14637,2026-06-07 13:35:42,treatment,0
USR_02456,2026-06-07 13:36:24,treatment,0
USR_09044,2026-06-07 13:38:19,treatment,0
USR_09579,2026-06-07 13:38:40,treatment,0
USR_05321,2026-06-07 13:39:48,treatment,0
USR_18778,2026-06-07 13:39:59,control,0
USR_17081,2026-06-07 13:40:48,treatment,0
USR_16542,2026-06-07 13:41:05,treatment,0
USR_10775,2026-06-07 13:41:25,treatment,0
USR_09507,2026-06-07 13:43:26,control,0
USR_10674,2026-06-07 13:44:01,treatment,0
USR_18654,2026-06-07 13:44:23,treatment,0
USR_15752,2026-06-07 13:47:16,control,0
USR_07973,2026-06-07 13:47:18,treatment,0
USR_07016,2026-06-07 13:47:34,treatment,0
USR_06999,2026-06-07 13:49:08,treatment,0
USR_09282,2026-06-07 13:49:20,control,0
USR_14354,2026-06-07 13:49:58,control,0
USR_15677,2026-06-07 13:50:40,control,0
USR_06691,2026-06-07 13:51:35,treatment,0
USR_06387,2026-06-07 13:51:41,treatment,0
USR_08732,2026-06-07 13:52:40,treatment,0
USR_14559,2026-06-07 13:54:21,treatment,0
USR_07803,2026-06-07 13:55:47,treatment,0
USR_10161,2026-06-07 13:57:10,treatment,0
USR_18652,2026-06-07 13:57:25,control,0
USR_03950,2026-06-07 13:57:30,treatment,0
USR_00193,2026-06-07 13:59:25,control,1
USR_15275,2026-06-07 14:00:24,control,0
USR_18713,2026-06-07 14:00:57,treatment,0
USR_01784,2026-06-07 14:01:05,treatment,0
USR_10609,2026-06-07 14:01:45,control,0
USR_02902,2026-06-07 14:01:51,treatment,0
USR_07528,2026-06-07 14:02:03,treatment,1
USR_16816,2026-06-07 14:03:41,control,0
USR_14169,2026-06-07 14:04:26,treatment,0
USR_06786,2026-06-07 14:07:07,treatment,0
USR_18513,2026-06-07 14:10:22,control,0
USR_11802,2026-06-07 14:11:19,treatment,0
USR_02212,2026-06-07 14:11:24,treatment,0
USR_08217,2026-06-07 14:12:13,treatment,0
USR_05333,2026-06-07 14:14:32,treatment,0
USR_01413,2026-06-07 14:17:37,control,0
USR_04035,2026-06-07 14:17:45,control,0
USR_11116,2026-06-07 14:18:36,control,0
USR_05533,2026-06-07 14:18:46,control,0
USR_02121,2026-06-07 14:19:11,treatment,0
USR_12028,2026-06-07 14:22:04,treatment,0
USR_18378,2026-06-07 14:22:31,treatment,0
USR_15714,2026-06-07 14:24:15,control,0
USR_05278,2026-06-07 14:25:11,treatment,0
USR_02048,2026-06-07 14:28:03,treatment,0
USR_06890,2026-06-07 14:29:12,control,1
USR_18371,2026-06-07 14:29:13,treatment,0
USR_10825,2026-06-07 14:31:50,treatment,0
USR_17606,2026-06-07 14:32:45,treatment,0
USR_17503,2026-06-07 14:32:55,treatment,0
USR_09230,2026-06-07 14:34:15,control,0
USR_09232,2026-06-07 14:34:33,treatment,0
USR_05026,2026-06-07 14:34:52,treatment,0
USR_14740,2026-06-07 14:35:08,control,0
USR_08386,2026-06-07 14:36:20,control,0
USR_15741,2026-06-07 14:38:06,control,0
USR_18234,2026-06-07 14:41:58,treatment,0
USR_00106,2026-06-07 14:42:46,control,0
USR_17130,2026-06-07 14:44:45,control,0
USR_09078,2026-06-07 14:45:50,treatment,0
USR_11959,2026-06-07 14:47:11,control,0
USR_17974,2026-06-07 14:47:18,treatment,0
USR_05835,2026-06-07 14:47:58,treatment,0
USR_00947,2026-06-07 14:48:25,control,0
USR_05833,2026-06-07 14:48:42,control,0
USR_04054,2026-06-07 14:51:42,treatment,0
USR_19627,2026-06-07 14:52:02,control,0
USR_02960,2026-06-07 14:52:03,treatment,0
USR_08537,2026-06-07 14:52:15,treatment,0
USR_16317,2026-06-07 14:53:12,treatment,0
USR_04302,2026-06-07 14:54:18,control,0
USR_06373,2026-06-07 14:56:02,treatment,0
USR_15728,2026-06-07 15:00:07,control,0
USR_09879,2026-06-07 15:03:46,treatment,0
USR_09657,2026-06-07 15:06:03,treatment,0
USR_14294,2026-06-07 15:07:44,treatment,0
USR_15461,2026-06-07 15:09:50,control,0
USR_03357,2026-06-07 15:12:15,control,0
USR_09395,2026-06-07 15:16:17,treatment,0
USR_03409,2026-06-07 15:17:14,treatment,0
USR_01081,2026-06-07 15:18:31,control,0
USR_11122,2026-06-07 15:19:56,control,0
USR_13212,2026-06-07 15:20:22,treatment,0
USR_18023,2026-06-07 15:21:10,treatment,0
USR_12200,2026-06-07 15:21:29,treatment,0
USR_13937,2026-06-07 15:21:57,treatment,0
USR_01238,2026-06-07 15:23:42,treatment,0
USR_15998,2026-06-07 15:23:52,treatment,0
USR_02076,2026-06-07 15:25:27,control,0
USR_14883,2026-06-07 15:26:07,treatment,0
USR_19978,2026-06-07 15:26:12,treatment,0
USR_03709,2026-06-07 15:28:00,treatment,0
USR_19138,2026-06-07 15:28:03,control,0
USR_04002,2026-06-07 15:31:17,treatment,0
USR_13057,2026-06-07 15:31:27,control,0
USR_12877,2026-06-07 15:31:37,control,0
USR_03281,2026-06-07 15:32:51,treatment,0
USR_07903,2026-06-07 15:33:15,control,0
USR_06965,2026-06-07 15:33:21,treatment,1
USR_17862,2026-06-07 15:33:55,control,0
USR_06730,2026-06-07 15:35:16,treatment,0
USR_16492,2026-06-07 15:35:36,treatment,0
USR_14999,2026-06-07 15:36:24,treatment,0
USR_05145,2026-06-07 15:37:30,control,0
USR_09013,2026-06-07 15:37:36,treatment,0
USR_18262,2026-06-07 15:38:38,treatment,0
USR_10953,2026-06-07 15:39:13,treatment,0
USR_16453,2026-06-07 15:40:27,control,0
USR_02764,2026-06-07 15:41:46,control,0
USR_06492,2026-06-07 15:45:05,control,0
USR_02874,2026-06-07 15:46:17,treatment,0
USR_12198,2026-06-07 15:46:48,control,0
USR_13754,2026-06-07 15:46:49,treatment,0
USR_04394,2026-06-07 15:47:05,control,0
USR_04773,2026-06-07 15:48:34,control,0
USR_09755,2026-06-07 15:49:55,control,0
USR_19614,2026-06-07 15:49:56,control,0
USR_13194,2026-06-07 15:50:19,treatment,0
USR_05844,2026-06-07 15:50:29,control,0
USR_04891,2026-06-07 15:50:37,control,0
USR_06323,2026-06-07 15:51:46,treatment,0
USR_19030,2026-06-07 15:52:07,treatment,0
USR_13757,2026-06-07 15:54:24,treatment,0
USR_02961,2026-06-07 15:55:05,control,1
USR_16014,2026-06-07 15:55:09,treatment,0
USR_11130,2026-06-07 15:55:30,control,0
USR_14162,2026-06-07 15:55:57,treatment,0
USR_19679,2026-06-07 15:56:57,control,0
USR_09149,2026-06-07 15:59:22,treatment,0
USR_15231,2026-06-07 15:59:26,control,0
USR_00295,2026-06-07 16:00:07,treatment,0
USR_17833,2026-06-07 16:00:42,control,0
USR_12898,2026-06-07 16:01:05,treatment,0
USR_19426,2026-06-07 16:01:21,control,0
USR_12013,2026-06-07 16:02:00,control,0
USR_17683,2026-06-07 16:03:50,control,0
USR_07365,2026-06-07 16:04:56,control,0
USR_14965,2026-06-07 16:04:57,treatment,0
USR_17473,2026-06-07 16:06:23,treatment,0
USR_09774,2026-06-07 16:09:03,treatment,0
USR_05989,2026-06-07 16:10:02,treatment,0
USR_06727,2026-06-07 16:12:02,treatment,0
USR_18633,2026-06-07 16:14:27,treatment,0
USR_00646,2026-06-07 16:16:55,treatment,0
USR_06439,2026-06-07 16:17:22,treatment,0
USR_05434,2026-06-07 16:21:41,treatment,0
USR_12837,2026-06-07 16:21:55,control,0
USR_19213,2026-06-07 16:22:22,treatment,0
USR_08428,2026-06-07 16:24:14,control,0
USR_19310,2026-06-07 16:25:17,control,0
USR_07906,2026-06-07 16:25:34,control,0
USR_08290,2026-06-07 16:25:46,treatment,0
USR_19883,2026-06-07 16:26:40,control,0
USR_15644,2026-06-07 16:27:17,control,0
USR_10502,2026-06-07 16:27:39,treatment,0
USR_06012,2026-06-07 16:29:27,treatment,0
USR_19360,2026-06-07 16:30:01,control,0
USR_07872,2026-06-07 16:31:24,treatment,0
USR_04000,2026-06-07 16:35:10,control,0
USR_09810,2026-06-07 16:38:33,treatment,0
USR_00499,2026-06-07 16:39:57,control,0
USR_04982,2026-06-07 16:41:27,control,0
USR_17269,2026-06-07 16:41:51,treatment,0
USR_13548,2026-06-07 16:44:37,control,0
USR_10293,2026-06-07 16:46:55,treatment,0
USR_13471,2026-06-07 16:49:21,control,0
USR_13380,2026-06-07 16:51:13,treatment,0
USR_05780,2026-06-07 16:53:38,treatment,0
USR_18430,2026-06-07 16:54:10,treatment,0
USR_04301,2026-06-07 16:56:28,control,0
USR_13542,2026-06-07 16:56:35,treatment,0
USR_04900,2026-06-07 16:57:23,control,0
USR_09095,2026-06-07 16:59:24,control,0
USR_15643,2026-06-07 17:00:18,treatment,0
USR_02194,2026-06-07 17:00:37,treatment,0
USR_03476,2026-06-07 17:01:45,treatment,0
USR_09343,2026-06-07 17:04:33,control,0
USR_11780,2026-06-07 17:04:38,control,0
USR_18932,2026-06-07 17:06:46,control,0
USR_13767,2026-06-07 17:07:44,control,0
USR_16465,2026-06-07 17:09:25,treatment,0
USR_07069,2026-06-07 17:10:23,treatment,0
USR_09946,2026-06-07 17:10:34,treatment,0
USR_13628,2026-06-07 17:12:05,treatment,1
USR_15265,2026-06-07 17:13:05,treatment,0
USR_08935,2026-06-07 17:13:49,control,0
USR_11714,2026-06-07 17:13:53,control,0
USR_09329,2026-06-07 17:16:36,treatment,0
USR_00056,2026-06-07 17:17:03,treatment,0
USR_15630,2026-06-07 17:22:23,treatment,0
USR_13933,2026-06-07 17:22:30,treatment,0
USR_16007,2026-06-07 17:22:57,treatment,1
USR_08908,2026-06-07 17:23:31,control,0
USR_19221,2026-06-07 17:23:37,treatment,0
USR_19012,2026-06-07 17:23:39,treatment,0
USR_04400,2026-06-07 17:23:42,treatment,0
USR_19656,2026-06-07 17:24:32,control,0
USR_13050,2026-06-07 17:24:49,treatment,0
USR_13748,2026-06-07 17:24:56,treatment,1
USR_11163,2026-06-07 17:26:37,treatment,0
USR_04315,2026-06-07 17:27:25,treatment,0
USR_18920,2026-06-07 17:30:31,control,0
USR_19060,2026-06-07 17:30:34,control,0
USR_14269,2026-06-07 17:31:53,treatment,0
USR_12766,2026-06-07 17:32:51,treatment,0
USR_09212,2026-06-07 17:35:16,control,0
USR_09633,2026-06-07 17:35:38,control,0
USR_16868,2026-06-07 17:38:07,treatment,0
USR_16665,2026-06-07 17:38:17,control,0
USR_16486,2026-06-07 17:40:06,treatment,0
USR_12854,2026-06-07 17:40:33,treatment,0
USR_16069,2026-06-07 17:41:21,treatment,0
USR_16215,2026-06-07 17:41:40,control,0
USR_03480,2026-06-07 17:41:57,control,0
USR_19876,2026-06-07 17:47:09,treatment,0
USR_14433,2026-06-07 17:47:28,treatment,0
USR_07902,2026-06-07 17:48:01,control,0
USR_16178,2026-06-07 17:48:15,treatment,0
USR_13896,2026-06-07 17:48:22,control,0
USR_18272,2026-06-07 17:48:43,control,0
USR_11566,2026-06-07 17:49:59,treatment,0
USR_10486,2026-06-07 17:50:06,treatment,0
USR_14352,2026-06-07 17:50:41,treatment,0
USR_15329,2026-06-07 17:53:54,control,0
USR_00198,2026-06-07 17:59:10,control,0
USR_18548,2026-06-07 17:59:24,control,0
USR_16721,2026-06-07 18:00:16,control,0
USR_07109,2026-06-07 18:00:40,treatment,0
USR_14819,2026-06-07 18:01:24,control,0
USR_13403,2026-06-07 18:02:24,control,0
USR_07102,2026-06-07 18:03:31,control,0
USR_17800,2026-06-07 18:04:39,control,0
USR_06557,2026-06-07 18:07:22,control,0
USR_17996,2026-06-07 18:10:55,control,0
USR_11583,2026-06-07 18:11:32,treatment,0
USR_15510,2026-06-07 18:12:25,control,0
USR_04087,2026-06-07 18:12:28,control,0
USR_01706,2026-06-07 18:14:33,treatment,0
USR_05857,2026-06-07 18:14:47,treatment,0
USR_05592,2026-06-07 18:15:32,treatment,0
USR_10050,2026-06-07 18:15:41,control,1
USR_09758,2026-06-07 18:15:45,treatment,0
USR_05005,2026-06-07 18:15:56,treatment,0
USR_16082,2026-06-07 18:16:39,control,0
USR_15962,2026-06-07 18:18:22,control,0
USR_15707,2026-06-07 18:19:16,treatment,0
USR_16526,2026-06-07 18:19:34,treatment,0
USR_01244,2026-06-07 18:20:19,control,0
USR_14931,2026-06-07 18:21:24,control,0
USR_03017,2026-06-07 18:21:38,control,0
USR_17464,2026-06-07 18:21:43,treatment,0
USR_04005,2026-06-07 18:22:13,control,0
USR_01133,2026-06-07 18:22:33,treatment,0
USR_15640,2026-06-07 18:24:40,treatment,0
USR_13884,2026-06-07 18:27:55,treatment,0
USR_15787,2026-06-07 18:28:32,control,0
USR_07772,2026-06-07 18:32:23,treatment,1
USR_12645,2026-06-07 18:34:37,treatment,0
USR_19932,2026-06-07 18:35:33,control,0
USR_14987,2026-06-07 18:38:47,treatment,0
USR_16616,2026-06-07 18:39:13,control,0
USR_06200,2026-06-07 18:39:30,control,0
USR_02277,2026-06-07 18:39:39,control,0
USR_14706,2026-06-07 18:39:40,treatment,0
USR_16633,2026-06-07 18:40:41,treatment,0
USR_07764,2026-06-07 18:41:50,treatment,0
USR_02623,2026-06-07 18:42:13,control,0
USR_05698,2026-06-07 18:42:34,control,0
USR_00759,2026-06-07 18:42:41,control,0
USR_12530,2026-06-07 18:44:16,control,0
USR_13216,2026-06-07 18:46:28,treatment,0
USR_13333,2026-06-07 18:46:47,control,0
USR_12108,2026-06-07 18:47:13,control,0
USR_04284,2026-06-07 18:50:45,control,0
USR_16056,2026-06-07 18:51:04,control,0
USR_05479,2026-06-07 18:51:08,control,0
USR_04649,2026-06-07 18:52:02,treatment,1
USR_17102,2026-06-07 18:52:39,control,0
USR_05505,2026-06-07 18:53:22,control,0
USR_08193,2026-06-07 18:53:24,treatment,0
USR_06742,2026-06-07 18:54:13,treatment,0
USR_07582,2026-06-07 18:54:37,control,0
USR_19981,2026-06-07 18:57:54,treatment,0
USR_18662,2026-06-07 18:58:38,treatment,0
USR_13399,2026-06-07 18:59:17,control,0
USR_16833,2026-06-07 18:59:30,treatment,0
USR_11439,2026-06-07 19:00:03,control,0
USR_02167,2026-06-07 19:02:56,treatment,0
USR_06259,2026-06-07 19:03:34,treatment,1
USR_03851,2026-06-07 19:04:22,control,0
USR_18827,2026-06-07 19:04:32,treatment,0
USR_17568,2026-06-07 19:05:19,control,0
USR_11915,2026-06-07 19:07:07,treatment,0
USR_04431,2026-06-07 19:07:10,control,0
USR_13474,2026-06-07 19:08:49,treatment,0
USR_01893,2026-06-07 19:10:48,control,1
USR_05688,2026-06-07 19:11:06,control,0
USR_14146,2026-06-07 19:11:10,treatment,0
USR_13660,2026-06-07 19:11:39,control,0
USR_08735,2026-06-07 19:11:48,treatment,0
USR_03105,2026-06-07 19:12:44,control,0
USR_07399,2026-06-07 19:12:54,treatment,0
USR_06044,2026-06-07 19:13:03,control,0
USR_01951,2026-06-07 19:13:26,treatment,0
USR_13653,2026-06-07 19:14:57,control,0
USR_02283,2026-06-07 19:15:15,treatment,0
USR_08440,2026-06-07 19:16:05,control,0
USR_13546,2026-06-07 19:16:21,control,0
USR_00074,2026-06-07 19:16:51,treatment,0
USR_02885,2026-06-07 19:17:34,treatment,0
USR_17220,2026-06-07 19:19:37,treatment,0
USR_15836,2026-06-07 19:20:01,treatment,0
USR_11723,2026-06-07 19:21:19,treatment,0
USR_13481,2026-06-07 19:21:23,control,0
USR_04009,2026-06-07 19:21:35,control,0
USR_13440,2026-06-07 19:24:05,control,0
USR_03944,2026-06-07 19:24:16,control,0
USR_15441,2026-06-07 19:24:23,treatment,0
USR_10026,2026-06-07 19:25:38,treatment,0
USR_17382,2026-06-07 19:26:10,control,0
USR_09651,2026-06-07 19:26:49,treatment,1
USR_04867,2026-06-07 19:27:24,treatment,1
USR_11597,2026-06-07 19:27:40,treatment,0
USR_14848,2026-06-07 19:29:24,treatment,0
USR_07235,2026-06-07 19:31:40,control,0
USR_04220,2026-06-07 19:31:58,control,0
USR_06555,2026-06-07 19:35:07,control,0
USR_04323,2026-06-07 19:35:34,control,1
USR_16558,2026-06-07 19:37:07,treatment,0
USR_18225,2026-06-07 19:40:47,control,0
USR_13568,2026-06-07 19:42:54,treatment,0
USR_17063,2026-06-07 19:43:16,treatment,0
USR_14804,2026-06-07 19:43:17,control,0
USR_09352,2026-06-07 19:44:06,control,0
USR_06678,2026-06-07 19:44:18,treatment,0
USR_01313,2026-06-07 19:44:50,control,0
USR_09038,2026-06-07 19:46:11,treatment,0
USR_11065,2026-06-07 19:47:14,treatment,0
USR_16129,2026-06-07 19:47:59,treatment,0
USR_17028,2026-06-07 19:49:54,control,0
USR_01525,2026-06-07 19:51:15,control,0
USR_04222,2026-06-07 19:52:25,treatment,0
USR_16313,2026-06-07 19:53:09,control,0
USR_08975,2026-06-07 19:54:31,treatment,0
USR_03435,2026-06-07 19:55:25,control,0
USR_13381,2026-06-07 19:55:41,control,0
USR_16797,2026-06-07 19:55:48,control,0
USR_11924,2026-06-07 19:55:53,control,0
USR_19983,2026-06-07 19:56:41,control,0
USR_02267,2026-06-07 19:56:51,control,0
USR_16296,2026-06-07 19:56:51,control,1
USR_16343,2026-06-07 19:58:37,control,0
USR_03047,2026-06-07 20:01:09,control,0
USR_14333,2026-06-07 20:01:20,treatment,0
USR_13025,2026-06-07 20:01:23,treatment,0
USR_10102,2026-06-07 20:01:41,treatment,0
USR_12870,2026-06-07 20:02:29,treatment,0
USR_04018,2026-06-07 20:02:48,control,0
USR_08000,2026-06-07 20:05:01,control,0
USR_12236,2026-06-07 20:05:36,control,0
USR_09762,2026-06-07 20:07:51,control,0
USR_06603,2026-06-07 20:12:00,treatment,0
USR_00036,2026-06-07 20:13:07,treatment,0
USR_01829,2026-06-07 20:13:55,control,0
USR_02987,2026-06-07 20:15:22,treatment,0
USR_01669,2026-06-07 20:22:16,control,0
USR_13572,2026-06-07 20:24:53,treatment,0
USR_06447,2026-06-07 20:29:27,treatment,0
USR_14648,2026-06-07 20:30:01,control,0
USR_09665,2026-06-07 20:30:58,control,0
USR_13133,2026-06-07 20:31:56,treatment,1
USR_18057,2026-06-07 20:32:55,treatment,0
USR_03925,2026-06-07 20:34:08,control,0
USR_09509,2026-06-07 20:36:39,control,0
USR_10202,2026-06-07 20:39:23,treatment,1
USR_03526,2026-06-07 20:40:13,control,0
USR_12777,2026-06-07 20:42:27,control,0
USR_17497,2026-06-07 20:43:29,treatment,0
USR_17260,2026-06-07 20:45:20,control,0
USR_06543,2026-06-07 20:45:35,control,0
USR_08399,2026-06-07 20:45:49,treatment,0
USR_18285,2026-06-07 20:46:35,treatment,1
USR_19854,2026-06-07 20:48:30,control,0
USR_10242,2026-06-07 20:50:21,control,0
USR_05195,2026-06-07 20:51:41,treatment,0
USR_02168,2026-06-07 20:52:14,treatment,0
USR_14674,2026-06-07 20:55:44,control,0
USR_00274,2026-06-07 20:55:47,control,0
USR_10902,2026-06-07 20:59:10,control,0
USR_13662,2026-06-07 21:00:18,control,0
USR_15426,2026-06-07 21:00:27,treatment,0
USR_18365,2026-06-07 21:02:15,treatment,0
USR_05531,2026-06-07 21:03:22,treatment,0
USR_13806,2026-06-07 21:05:45,treatment,0
USR_10414,2026-06-07 21:06:02,control,0
USR_13858,2026-06-07 21:08:50,treatment,0
USR_05246,2026-06-07 21:09:02,treatment,0
USR_03609,2026-06-07 21:13:27,treatment,0
USR_10854,2026-06-07 21:13:39,control,0
USR_09306,2026-06-07 21:15:57,treatment,0
USR_00692,2026-06-07 21:16:04,treatment,0
USR_11660,2026-06-07 21:17:17,treatment,0
USR_12072,2026-06-07 21:17:59,control,0
USR_00602,2026-06-07 21:18:16,treatment,0
USR_11396,2026-06-07 21:18:55,control,0
USR_17255,2026-06-07 21:19:18,treatment,0
USR_16413,2026-06-07 21:20:01,treatment,0
USR_07129,2026-06-07 21:20:31,control,1
USR_19141,2026-06-07 21:20:58,treatment,0
USR_04742,2026-06-07 21:23:40,control,0
USR_14752,2026-06-07 21:24:28,control,0
USR_12942,2026-06-07 21:25:57,treatment,0
USR_14937,2026-06-07 21:27:26,control,0
USR_03789,2026-06-07 21:27:27,control,0
USR_07350,2026-06-07 21:27:56,control,0
USR_00627,2026-06-07 21:28:39,control,0
USR_07240,2026-06-07 21:29:09,control,0
USR_19994,2026-06-07 21:30:53,treatment,0
USR_09766,2026-06-07 21:31:16,treatment,0
USR_19721,2026-06-07 21:31:54,treatment,0
USR_09196,2026-06-07 21:32:32,treatment,1
USR_15081,2026-06-07 21:32:47,control,0
USR_06161,2026-06-07 21:33:44,control,0
USR_09606,2026-06-07 21:34:27,treatment,0
USR_13015,2026-06-07 21:34:58,control,0
USR_08971,2026-06-07 21:35:00,control,0
USR_00949,2026-06-07 21:35:56,treatment,0
USR_14954,2026-06-07 21:36:15,control,0
USR_03189,2026-06-07 21:36:27,treatment,0
USR_18912,2026-06-07 21:38:26,treatment,0
USR_06174,2026-06-07 21:38:41,treatment,1
USR_01293,2026-06-07 21:39:59,control,0
USR_03584,2026-06-07 21:40:01,control,0
USR_13941,2026-06-07 21:44:31,treatment,0
USR_10797,2026-06-07 21:46:02,treatment,0
USR_01463,2026-06-07 21:48:06,control,0
USR_08216,2026-06-07 21:48:07,control,0
USR_03902,2026-06-07 21:49:19,treatment,0
USR_01017,2026-06-07 21:49:20,treatment,0
USR_05059,2026-06-07 21:49:30,treatment,0
USR_02157,2026-06-07 21:50:43,treatment,0
USR_08789,2026-06-07 21:53:19,treatment,0
USR_05193,2026-06-07 21:56:55,control,0
USR_01247,2026-06-07 21:56:57,treatment,0
USR_01487,2026-06-07 21:57:02,control,0
USR_07067,2026-06-07 21:57:11,treatment,0
USR_11302,2026-06-07 21:57:12,control,0
USR_18171,2026-06-07 22:00:24,control,0
USR_11374,2026-06-07 22:03:03,control,0
USR_05560,2026-06-07 22:03:40,treatment,0
USR_09140,2026-06-07 22:04:30,treatment,0
USR_18037,2026-06-07 22:05:15,control,0
USR_00492,2026-06-07 22:05:46,control,0
USR_13565,2026-06-07 22:07:43,treatment,0
USR_01990,2026-06-07 22:07:43,treatment,0
USR_12487,2026-06-07 22:11:21,control,0
USR_07524,2026-06-07 22:12:58,control,0
USR_18236,2026-06-07 22:13:52,control,1
USR_06989,2026-06-07 22:14:13,control,0
USR_04200,2026-06-07 22:14:26,control,0
USR_08818,2026-06-07 22:14:29,treatment,0
USR_16735,2026-06-07 22:16:37,treatment,0
USR_07981,2026-06-07 22:18:13,control,0
USR_12227,2026-06-07 22:18:41,treatment,0
USR_09094,2026-06-07 22:21:27,control,0
USR_19672,2026-06-07 22:21:41,treatment,0
USR_15432,2026-06-07 22:22:27,control,0
USR_11514,2026-06-07 22:23:55,treatment,0
USR_07161,2026-06-07 22:24:25,control,0
USR_11998,2026-06-07 22:27:19,control,0
USR_13586,2026-06-07 22:28:29,treatment,0
USR_16212,2026-06-07 22:29:00,treatment,0
USR_04665,2026-06-07 22:32:21,treatment,0
USR_19709,2026-06-07 22:32:43,treatment,0
USR_02921,2026-06-07 22:32:48,control,0
USR_15304,2026-06-07 22:33:06,control,0
USR_11432,2026-06-07 22:33:38,treatment,0
USR_02211,2026-06-07 22:35:35,control,0
USR_02723,2026-06-07 22:35:47,control,0
USR_08396,2026-06-07 22:36:17,control,0
USR_02707,2026-06-07 22:36:25,treatment,0
USR_11684,2026-06-07 22:37:10,treatment,0
USR_06588,2026-06-07 22:43:59,treatment,0
USR_06465,2026-06-07 22:45:57,control,0
USR_05990,2026-06-07 22:46:51,control,0
USR_02069,2026-06-07 22:47:27,treatment,0
USR_16639,2026-06-07 22:48:56,control,0
USR_03408,2026-06-07 22:49:33,control,0
USR_15227,2026-06-07 22:52:00,control,0
USR_00376,2026-06-07 22:53:45,control,1
USR_00588,2026-06-07 22:54:42,treatment,0
USR_06378,2026-06-07 22:54:58,treatment,0
USR_19175,2026-06-07 22:55:54,treatment,0
USR_11231,2026-06-07 22:55:56,control,0
USR_18316,2026-06-07 22:59:08,control,0
USR_05083,2026-06-07 22:59:09,treatment,0
USR_13280,2026-06-07 23:00:30,control,0
USR_02680,2026-06-07 23:00:43,treatment,0
USR_10857,2026-06-07 23:01:26,treatment,0
USR_16567,2026-06-07 23:01:34,control,0
USR_04282,2026-06-07 23:01:54,treatment,0
USR_18629,2026-06-07 23:06:47,treatment,0
USR_05004,2026-06-07 23:07:03,treatment,1
USR_04503,2026-06-07 23:08:19,control,0
